pipeline,repeat,outer_fold,balanced_accuracy,auroc_macro,best_inner_score,best_params,n_features_selected,selected_features,y_true,y_pred,fold_seconds
kw_rf,28,2,0.952381,0.984737,0.797778,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 50}",50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr12_36739877_67332062,chr5_96637773_180644810,chr6_92035339_170943103,chr8_63810_90816,chr12_67337260_132389367,chr5_69274433_96603723,chr16_68838368_69397102,chr15_32523241_32594902,chr15_18657388_18683110,chr8_166452_6907624,chr11_89400624_134432265,chr15_739595_18454050,chr22_37717564_49509094,chr22_37683612_37705310,chr22_24263116_37678070,chr5_763494_878290,chr17_1542118_1560766,chr4_190887518_191165971,chr3_193476462_196656506,chr15_22163893_32511475,chr17_1890246_2286311,chr16_69417987_69744010,chr6_30021894_32519935,chr21_13334960_13435755,chr15_53166_592121,chr3_196908262_196937230,chr22_22725750_24228038,chr3_164112881_193467200,chr5_49619946_68850823,chr22_15433500_22665928,chr17_77442683_77503685,chr16_68710277_68751390,chr1_149369522_149394958,chr11_5777496_7757329,chr20_8747_12478772,chr8_16373516_28182114,chr16_28087_14817706,chr3_196947293_199383479,chr17_41983407_42049540,chr17_1718892_1845756,chr6_32766023_91964331,chr17_1703729_1713758,chr17_1008443_1536140,chr17_465054_974692,chr16_69763173_88690571,chr17_1562322_1703117,chr3_586636_75535753","HER2+,HR+,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,Triple Neg","HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HR+,HR+,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HR+,Triple Neg",102.0
kw_rf,28,3,0.805556,0.940476,0.84,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr5_69274433_96603723,chr3_196908262_196937230,chr5_96637773_180644810,chr3_193476462_196656506,chr12_36739877_67332062,chr16_28087_14817706,chr17_984101_1003742,chr6_92035339_170943103,chr17_1890246_2286311,chr15_22163893_32511475,chr17_403833_446414,chr17_2361350_18868037,chr17_77535412_78653545,chr22_24263116_37678070,chr3_164112881_193467200,chr4_190887518_191165971,chr17_35444422_40926154,chr5_49619946_68850823,chr17_1718892_1845756,chr17_41983407_42049540,chr12_67337260_132389367,chr16_68710277_68751390,chr15_18657388_18683110,chr17_77442683_77503685,chr16_68838368_69397102,chr17_465054_974692,chr17_1008443_1536140,chr17_1562322_1703117,chr17_10999_390571,chr17_1703729_1713758,chr15_739595_18454050,chr11_89400624_134432265,chr3_127015333_163987465,chr6_32732764_32738443,chr6_1535319_30010234,chr8_16373516_28182114,chr16_54354643_54379834,chr8_166452_6907624,chr15_20307869_21982746,chr22_22725750_24228038,chr18_4316_76110964,chr3_196947293_199383479,chr6_30021894_32519935,chr7_61474815_141189966,chr1_120313797_120737345,chr5_763494_878290,chr16_45058242_54336421,chr17_43036086_60196060,chr7_143526118_158617983,chr22_37717564_49509094,chr6_32634044_32728487,chr17_2333732_2343255,chr8_28208003_35676140,chr21_9896630_10198129,chr6_32766023_91964331,chr7_143321677_143391065,chr20_40075620_62379059,chr1_17030134_22668805,chr19_20422576_20493401,chr17_22399576_27351012,chr17_451258_461603,chr16_15039224_33875313,chr3_95043863_126884366,chr16_69417987_69744010,chr19_20552279_24157855,chr15_32523241_32594902,chr8_12511855_16315130,chr16_69763173_88690571,chr22_15433500_22665928,chr8_63810_90816,chr22_37683612_37705310,chr16_54390012_68679377,chr23_3229_45135,chr1_72489681_72620747,chr1_3166706_16531740,chr1_149369522_149394958,chr15_53166_592121,chr9_110114139_138397892,chr8_8148437_12448374,chr3_586636_75535753,chr6_5839_154410,chr21_14334542_46914686,chr1_2903052_3112977,chr2_91057159_91321476,chr20_8747_12478772,chr7_141214728_141245219,chr12_435020_9432943,chr23_52844235_66511655,chr17_20618474_21442476,chr14_73071404_73092018,chr3_515536_574415,chr2_91494116_130410215,chr23_96116_214107,chr17_19083766_20521986,chr1_22674759_25318800,chr21_13660680_14258259","Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,HR+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,HR+","HR+,HER2+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,HR+",101.4
kw_rf,28,4,0.857143,0.919414,0.848889,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 15}",15,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_69274433_96603723,chr3_196908262_196937230,chr5_96637773_180644810,chr17_1890246_2286311,chr5_49619946_68850823,chr17_1542118_1560766,chr17_77535412_78653545,chr22_37717564_49509094,chr17_1718892_1845756,chr17_77442683_77503685,chr12_67337260_132389367,chr6_92035339_170943103","Triple Neg,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,HR+,HR+,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+","Triple Neg,HR+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+",101.8
kw_rf,28,5,0.761905,0.908425,0.808889,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr16_68838368_69397102,chr12_67337260_132389367,chr8_166452_6907624,chr12_36739877_67332062,chr5_96637773_180644810,chr8_16373516_28182114,chr8_63810_90816,chr3_196908262_196937230,chr15_22163893_32511475,chr16_69763173_88690571,chr5_69274433_96603723,chr16_68710277_68751390,chr15_32523241_32594902,chr16_69417987_69744010,chr17_403833_446414,chr8_12511855_16315130,chr16_28087_14817706,chr5_49619946_68850823,chr3_95043863_126884366,chr3_196947293_199383479,chr16_54390012_68679377,chr3_164112881_193467200,chr17_984101_1003742,chr1_149369522_149394958,chr17_1542118_1560766,chr3_193476462_196656506,chr6_32766023_91964331,chr6_92035339_170943103,chr17_1890246_2286311,chr3_127015333_163987465,chr8_28208003_35676140,chr17_35444422_40926154,chr17_10999_390571,chr6_30021894_32519935,chr17_77442683_77503685,chr2_91057159_91321476,chr8_8148437_12448374,chr6_32732764_32738443,chr17_2361350_18868037,chr17_1008443_1536140,chr17_1718892_1845756,chr17_1562322_1703117,chr17_465054_974692,chr8_35694285_39333915,chr15_18657388_18683110,chr3_515536_574415,chr17_22399576_27351012,chr17_41983407_42049540,chr22_22725750_24228038,chr17_1703729_1713758,chr8_39535655_43515874,chr17_77535412_78653545,chr22_24263116_37678070,chr13_18402053_56673183,chr4_190887518_191165971,chr15_20307869_21982746,chr2_131945577_132196569,chr6_1535319_30010234,chr16_15039224_33875313,chr17_451258_461603,chr18_4316_76110964,chr17_2333732_2343255,chr5_763494_878290,chr4_5224_49422736,chr15_53166_592121,chr13_5179_123882,chr2_8972669_89953713,chr15_22038880_22138119,chr22_37717564_49509094,chr22_15433500_22665928,chr21_9896630_10198129,chr13_18194527_18354969,chr20_29306447_40052114,chr23_52844235_66511655,chr1_72489681_72620747,chr3_75845446_90391698,chr20_40075620_62379059,chr15_739595_18454050,chr21_13660680_14258259,chr21_13334960_13435755,chr16_45058242_54336421,chr22_22672513_22714749,chr1_120313797_120737345,chr2_91494116_130410215,chr21_14334542_46914686,chr10_42150759_46371243,chr2_132974227_231853847,chr3_586636_75535753,chr1_16551324_16997273,chr11_89400624_134432265,chr20_8747_12478772,chr22_37683612_37705310,chr4_69215734_69311985,chr20_12495273_28266113,chr23_3229_45135,chr17_20618474_21442476,chr17_35286565_35427554","HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HR+,Triple Neg","HR+,HR+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg",101.6
kw_rf,29,1,0.603175,0.830586,0.855556,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 30}",30,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr5_69274433_96603723,chr5_96637773_180644810,chr17_1542118_1560766,chr16_28087_14817706,chr12_67337260_132389367,chr17_1890246_2286311,chr17_1718892_1845756,chr17_1703729_1713758,chr17_1008443_1536140,chr17_465054_974692,chr17_1562322_1703117,chr17_20618474_21442476,chr5_49619946_68850823,chr17_984101_1003742,chr17_451258_461603,chr17_403833_446414,chr12_36739877_67332062,chr3_196908262_196937230,chr17_2361350_18868037,chr17_2333732_2343255,chr22_24263116_37678070,chr17_19083766_20521986,chr3_193476462_196656506,chr17_10999_390571,chr17_41983407_42049540,chr22_22725750_24228038,chr8_166452_6907624","HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg","Triple Neg,Triple Neg,Triple Neg,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,Triple Neg",106.2
kw_rf,29,2,0.84127,0.924603,0.806667,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 75}",75,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr12_67337260_132389367,chr8_166452_6907624,chr17_41983407_42049540,chr15_739595_18454050,chr15_32523241_32594902,chr12_36739877_67332062,chr8_16373516_28182114,chr5_96637773_180644810,chr17_1542118_1560766,chr15_18657388_18683110,chr15_22163893_32511475,chr17_1890246_2286311,chr5_69274433_96603723,chr17_35444422_40926154,chr3_196908262_196937230,chr4_190887518_191165971,chr8_12511855_16315130,chr8_8148437_12448374,chr3_196947293_199383479,chr8_39535655_43515874,chr15_53166_592121,chr3_193476462_196656506,chr8_28208003_35676140,chr8_63810_90816,chr17_1718892_1845756,chr8_35694285_39333915,chr17_2361350_18868037,chr6_92035339_170943103,chr16_28087_14817706,chr5_49619946_68850823,chr17_1562322_1703117,chr17_465054_974692,chr17_1008443_1536140,chr22_24263116_37678070,chr14_105602756_105630089,chr17_1703729_1713758,chr16_68838368_69397102,chr17_77535412_78653545,chr9_110114139_138397892,chr19_32545047_34430432,chr22_37717564_49509094,chr15_20307869_21982746,chr11_89400624_134432265,chr17_984101_1003742,chr16_68710277_68751390,chr17_10999_390571,chr1_149369522_149394958,chr20_40075620_62379059,chr6_1535319_30010234,chr5_763494_878290,chr14_105654998_105839439,chr6_30021894_32519935,chr3_164112881_193467200,chr22_15433500_22665928,chr17_77442683_77503685,chr22_22725750_24228038,chr17_22399576_27351012,chr18_4316_76110964,chr17_2333732_2343255,chr3_95043863_126884366,chr21_14294323_14314039,chr16_15039224_33875313,chr6_1436117_1512043,chr3_586636_75535753,chr20_29306447_40052114,chr1_72489681_72620747,chr21_13660680_14258259,chr14_73106558_105584008,chr17_403833_446414,chr17_451258_461603,chr11_5777496_7757329,chr3_164038925_164101784","HR+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg","HER2+,HER2+,HR+,HR+,Triple Neg,HR+,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg",104.7
kw_rf,29,3,0.736111,0.940476,0.84,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr22_24263116_37678070,chr22_37717564_49509094,chr6_92035339_170943103,chr8_166452_6907624,chr12_36739877_67332062,chr17_1542118_1560766,chr5_69274433_96603723,chr5_96637773_180644810,chr22_22725750_24228038,chr16_69763173_88690571,chr5_49619946_68850823,chr17_1890246_2286311,chr12_67337260_132389367,chr22_37683612_37705310,chr16_28087_14817706,chr22_15433500_22665928,chr16_68838368_69397102,chr3_95043863_126884366,chr15_22163893_32511475,chr16_68710277_68751390,chr1_149369522_149394958,chr17_984101_1003742,chr3_196908262_196937230,chr17_2361350_18868037,chr17_465054_974692,chr17_1008443_1536140,chr8_63810_90816,chr8_12511855_16315130,chr17_1718892_1845756,chr17_1562322_1703117,chr21_9896630_10198129,chr6_30021894_32519935,chr17_41983407_42049540,chr3_127015333_163987465,chr4_190887518_191165971,chr16_54390012_68679377,chr8_16373516_28182114,chr17_22399576_27351012,chr15_18722595_20060061,chr15_18657388_18683110,chr8_28208003_35676140,chr6_1535319_30010234,chr15_739595_18454050,chr15_32523241_32594902,chr3_193476462_196656506,chr17_10999_390571,chr3_164112881_193467200,chr11_89400624_134432265,chr1_120313797_120737345,chr14_105654998_105839439,chr16_69417987_69744010,chr17_35444422_40926154,chr20_8747_12478772,chr3_586636_75535753,chr14_73106558_105584008,chr6_32766023_91964331,chr21_13334960_13435755,chr16_15039224_33875313,chr3_196947293_199383479,chr17_1703729_1713758,chr8_39535655_43515874,chr17_77442683_77503685,chr14_105907191_106349756,chr11_51244499_55118214,chr16_54354643_54379834,chr15_53166_592121,chr11_55225136_56294614,chr11_5777496_7757329,chr8_8148437_12448374,chr2_91057159_91321476,chr1_17030134_22668805,chr3_164038925_164101784,chr19_20422576_20493401,chr16_45058242_54336421,chr21_13660680_14258259,chr17_20569693_20596699,chr17_77535412_78653545,chr15_20307869_21982746,chr23_3229_45135,chr17_403833_446414,chr17_451258_461603,chr4_69215734_69311985,chr4_191191940_191311992,chr23_26537079_26627128,chr9_110114139_138397892,chr11_56304321_58626432,chr15_22038880_22138119,chr8_35694285_39333915,chr17_2333732_2343255,chr19_3363749_20383210,chr14_105857193_105881279,chr7_141965869_141978333,chr3_515536_574415,chr1_72489681_72620747,chr6_5839_154410,chr6_1436117_1512043,chr5_763494_878290","HER2+,HER2+,HR+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+","HER2+,HER2+,HR+,HER2+,HR+,HR+,HR+,HR+,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,HR+",104.9
kw_rf,29,4,0.666667,0.787546,0.84,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 30}",30,"chr17_35076296_35282086,chr16_68838368_69397102,chr17_41011530_41494331,chr17_42161364_42873571,chr6_92035339_170943103,chr16_69417987_69744010,chr3_164112881_193467200,chr16_68710277_68751390,chr17_1542118_1560766,chr6_32732764_32738443,chr3_196908262_196937230,chr3_193476462_196656506,chr16_54390012_68679377,chr6_32766023_91964331,chr16_69763173_88690571,chr11_89400624_134432265,chr6_30021894_32519935,chr22_37717564_49509094,chr17_77535412_78653545,chr5_96637773_180644810,chr3_127015333_163987465,chr2_8972669_89953713,chr6_1535319_30010234,chr5_69274433_96603723,chr22_24263116_37678070,chr17_1703729_1713758,chr17_403833_446414,chr12_36739877_67332062,chr8_63810_90816,chr2_131945577_132196569","HER2+,HR+,Triple Neg,Triple Neg,HER2+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HR+,HR+,HR+,Triple Neg,HR+,HR+,HER2+","HER2+,HR+,HR+,HR+,HER2+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+",104.3
kw_rf,29,5,0.904762,0.952381,0.795556,"{""clf__max_features"": ""sqrt"", ""clf__min_samples_leaf"": 1, ""selector__k"": 75}",75,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr5_69274433_96603723,chr17_403833_446414,chr17_1542118_1560766,chr16_68838368_69397102,chr15_22163893_32511475,chr6_92035339_170943103,chr3_196908262_196937230,chr5_96637773_180644810,chr1_149369522_149394958,chr12_67337260_132389367,chr17_77442683_77503685,chr16_68710277_68751390,chr12_36739877_67332062,chr17_984101_1003742,chr17_1890246_2286311,chr5_49619946_68850823,chr8_166452_6907624,chr17_77535412_78653545,chr8_63810_90816,chr6_32766023_91964331,chr3_193476462_196656506,chr15_18657388_18683110,chr22_24263116_37678070,chr8_16373516_28182114,chr15_53166_592121,chr18_4316_76110964,chr6_32732764_32738443,chr22_37683612_37705310,chr15_739595_18454050,chr17_1703729_1713758,chr16_28087_14817706,chr17_1718892_1845756,chr3_196947293_199383479,chr17_10999_390571,chr17_1008443_1536140,chr17_465054_974692,chr22_22725750_24228038,chr16_14956177_14988855,chr17_1562322_1703117,chr17_35444422_40926154,chr3_164112881_193467200,chr3_95043863_126884366,chr23_3229_45135,chr5_763494_878290,chr17_2361350_18868037,chr16_69763173_88690571,chr6_5839_154410,chr2_131945577_132196569,chr3_586636_75535753,chr22_15433500_22665928,chr16_69417987_69744010,chr20_40075620_62379059,chr20_29306447_40052114,chr6_30021894_32519935,chr1_72489681_72620747,chr8_12511855_16315130,chr17_22399576_27351012,chr3_75845446_90391698,chr11_89400624_134432265,chr17_451258_461603,chr19_232836_236846,chr22_37717564_49509094,chr4_5224_49422736,chr19_20422576_20493401,chr7_61474815_141189966,chr2_91494116_130410215,chr4_190887518_191165971,chr15_32523241_32594902,chr15_20307869_21982746,chr8_28208003_35676140,chr23_26537079_26627128,chr21_9896630_10198129","HER2+,HR+,HER2+,HR+,HR+,HER2+,HR+,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HR+","HER2+,Triple Neg,HER2+,HR+,HR+,HER2+,Triple Neg,Triple Neg,HER2+,Triple Neg,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+,HR+",105.1
kw_rf,3,1,0.849206,0.946581,0.793333,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 100}",100,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr8_28208003_35676140,chr8_16373516_28182114,chr5_69274433_96603723,chr17_1890246_2286311,chr17_403833_446414,chr12_36739877_67332062,chr8_166452_6907624,chr16_68838368_69397102,chr17_77442683_77503685,chr3_193476462_196656506,chr17_1718892_1845756,chr17_1562322_1703117,chr17_1008443_1536140,chr17_465054_974692,chr3_196908262_196937230,chr17_35444422_40926154,chr17_2361350_18868037,chr6_92035339_170943103,chr17_984101_1003742,chr17_10999_390571,chr8_12511855_16315130,chr17_451258_461603,chr22_24263116_37678070,chr17_1703729_1713758,chr22_37717564_49509094,chr5_49619946_68850823,chr17_41983407_42049540,chr3_164112881_193467200,chr6_30021894_32519935,chr17_77535412_78653545,chr5_96637773_180644810,chr16_69417987_69744010,chr16_68710277_68751390,chr3_196947293_199383479,chr18_4316_76110964,chr12_67337260_132389367,chr22_22725750_24228038,chr17_20618474_21442476,chr16_28087_14817706,chr8_63810_90816,chr6_1535319_30010234,chr23_96116_214107,chr15_18657388_18683110,chr8_39535655_43515874,chr6_32732764_32738443,chr11_89400624_134432265,chr5_763494_878290,chr3_95043863_126884366,chr17_19083766_20521986,chr8_8148437_12448374,chr17_22399576_27351012,chr1_149369522_149394958,chr15_739595_18454050,chr15_22163893_32511475,chr17_2333732_2343255,chr22_15433500_22665928,chr16_54390012_68679377,chr3_515536_574415,chr22_37683612_37705310,chr6_32766023_91964331,chr4_190887518_191165971,chr23_3229_45135,chr16_69763173_88690571,chr15_32523241_32594902,chr8_35694285_39333915,chr16_15039224_33875313,chr3_164038925_164101784,chr11_51244499_55118214,chr1_120313797_120737345,chr16_45058242_54336421,chr15_20307869_21982746,chr2_91494116_130410215,chr19_3363749_20383210,chr15_53166_592121,chr20_40075620_62379059,chr2_132974227_231853847,chr3_75845446_90391698,chr7_141214728_141245219,chr9_110114139_138397892,chr19_20552279_24157855,chr2_130427665_130453073,chr2_131945577_132196569,chr1_72489681_72620747,chr2_91057159_91321476,chr3_127015333_163987465,chr7_61474815_141189966,chr20_8747_12478772,chr3_586636_75535753,chr21_13334960_13435755,chr17_41527705_41706870,chr19_20422576_20493401,chr4_93240865_190844427,chr14_105654998_105839439,chr7_143526118_158617983,chr2_130458581_131785093,chr11_55225136_56294614","HR+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg","Triple Neg,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,Triple Neg",105.3
kw_rf,3,2,0.785714,0.871642,0.837778,"{""clf__max_features"": 0.3, ""clf__min_samples_leaf"": 1, ""selector__k"": 50}",50,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr3_196908262_196937230,chr5_69274433_96603723,chr17_77535412_78653545,chr3_193476462_196656506,chr17_1542118_1560766,chr3_196947293_199383479,chr17_403833_446414,chr15_22163893_32511475,chr17_77442683_77503685,chr22_24263116_37678070,chr3_164112881_193467200,chr16_68838368_69397102,chr18_4316_76110964,chr12_67337260_132389367,chr12_36739877_67332062,chr5_96637773_180644810,chr17_984101_1003742,chr6_92035339_170943103,chr17_1703729_1713758,chr15_18657388_18683110,chr16_68710277_68751390,chr5_49619946_68850823,chr17_1718892_1845756,chr17_1890246_2286311,chr16_28087_14817706,chr22_22725750_24228038,chr17_1008443_1536140,chr17_465054_974692,chr17_1562322_1703117,chr17_41983407_42049540,chr17_10999_390571,chr15_739595_18454050,chr17_35444422_40926154,chr8_63810_90816,chr16_69763173_88690571,chr17_43036086_60196060,chr1_72489681_72620747,chr3_515536_574415,chr22_15433500_22665928,chr3_127015333_163987465,chr6_30021894_32519935,chr8_166452_6907624,chr11_89400624_134432265,chr17_2361350_18868037,chr19_32545047_34430432,chr17_451258_461603,chr3_95043863_126884366","Triple Neg,HR+,Triple Neg,HR+,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HER2+","HR+,HR+,HR+,HR+,HR+,HR+,HER2+,Triple Neg,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,Triple Neg,HR+,HER2+",105.7
